timestamp,persona_id,run_id,mitre_stage,technique_id,flow_count,unique_dst_ports,dest_port_entropy,tcp_ratio,udp_ratio,bytes_fwd_sum,bytes_bwd_sum,bidirectional_ratio,pkts_fwd_sum,pkts_bwd_sum,duration_mean,duration_max,iat_mean,iat_std,iat_max,syn_flag_sum,ack_flag_sum,fin_flag_sum,rst_flag_sum,psh_flag_sum,urg_flag_sum,down_up_ratio_mean,pkt_len_mean,pkt_len_std,pkt_len_max,init_fwd_win_mean,init_bwd_win_mean,fwd_psh_flags_sum,port_scan_score,ttl_variance,ip_fragment_flags,retransmit_count
2026-08-27T19:24:18.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,6,1,0.0,0.9458,0.0588,91504.29,0.0,0.2099,66,0,0.5475,1.2428,0.5647,0.0382,0.6794,0,3,0,0,1,0,0.0094,1386.43,193.78,1683.38,8283.68,9668.14,0,0.0159,0.8605,0,0
2026-08-27T19:24:23.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,11,1,0.0,1.0,0.0,66251.29,913063.17,0.2311,55,758,0.3904,0.5006,0.7026,0.0786,0.9383,0,6,0,0,2,0,0.0725,1204.57,172.87,1454.45,8133.6,9168.64,1,0.0,0.9986,0,0
2026-08-27T19:24:28.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,13,1,0.0,0.9991,0.0,98712.69,1646477.06,0.2142,78,1301,0.5107,0.8352,0.7077,0.0772,0.9393,0,7,0,0,2,0,0.0599,1265.55,140.01,1572.27,8554.46,10002.13,1,0.0091,0.9515,0,1
2026-08-27T19:24:33.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,6,1,0.0,0.9628,0.0324,50419.82,928564.98,0.1779,36,663,0.8115,1.3274,0.6989,0.0795,0.9372,0,3,0,0,1,0,0.0543,1400.55,254.06,1831.77,6709.43,8589.79,0,0.0221,1.1364,0,0
2026-08-27T19:24:38.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,10,1,0.0,1.0,0.0008,81603.5,1763995.7,0.2895,60,1297,0.4856,1.2401,0.6027,0.0421,0.7291,0,5,0,0,2,0,0.0462,1360.06,195.75,1847.0,7215.35,7739.07,1,0.0369,1.1608,0,0
2026-08-27T19:24:43.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,5,2,0.4644,0.9472,0.0569,36802.54,425022.81,0.3252,33,345,0.4371,0.8851,0.7589,0.1091,1.086,0,2,0,0,1,0,0.2237,1072.324,101.206,1236.058,8218.528,7664.628,0,0.0,1.3715,0,0
2026-08-27T19:24:48.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,6,2,0.4644,0.961,0.0255,50736.22,374938.298,0.2748,39,262,0.6332,1.118,0.7345,0.0903,1.0056,0,3,0,0,1,0,0.2622,1237.508,169.174,1493.138,8610.056,8494.116,0,0.0,0.8612,0,0
2026-08-27T19:24:53.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,10,1,0.0,1.0,0.0,62096.36,796075.31,0.2246,50,641,0.3653,1.0069,0.6624,0.0906,0.9342,0,6,0,0,2,0,0.078,1241.93,189.02,1626.79,7102.63,8883.79,1,0.088,0.7176,1,0
2026-08-27T19:24:58.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,8,1,0.0,1.0,0.0,93369.06,919425.83,0.2296,72,709,0.6323,1.4277,0.7515,0.065,0.9465,0,4,0,0,1,0,0.1015,1296.79,228.89,1874.4,7326.69,9825.61,0,0.0446,1.5593,0,0
2026-08-27T19:25:03.678806+00:00,exfil_c2channel_v1,exfil_c2channel_v1__37c347bc174f,exfiltration,T1041,5,1,0.0,1.0,0.0254,67593.97,651605.84,0.2637,50,482,0.5102,1.4421,0.6175,0.0386,0.7332,0,2,0,0,1,0,0.1036,1351.88,133.09,1530.13,7576.83,8984.12,0,0.0281,1.4346,0,0
