timestamp,persona_id,run_id,mitre_stage,technique_id,flow_count,unique_dst_ports,dest_port_entropy,tcp_ratio,udp_ratio,bytes_fwd_sum,bytes_bwd_sum,bidirectional_ratio,pkts_fwd_sum,pkts_bwd_sum,duration_mean,duration_max,iat_mean,iat_std,iat_max,syn_flag_sum,ack_flag_sum,fin_flag_sum,rst_flag_sum,psh_flag_sum,urg_flag_sum,down_up_ratio_mean,pkt_len_mean,pkt_len_std,pkt_len_max,init_fwd_win_mean,init_bwd_win_mean,fwd_psh_flags_sum,port_scan_score,ttl_variance,ip_fragment_flags,retransmit_count
2026-06-05T02:00:00Z,bot_c2_beacon_v1,run_002,benign,,20.0,6.0,0.7872227430343628,0.7844326496124268,0.21556735038757324,3265.618408203125,5772.44091796875,0.6386814713478088,73.0,40.0,10471.9599609375,10697.6953125,1242.203857421875,326.024169921875,5596.63623046875,2.0,15.0,1.0,2.0,1.0,0.0,1.470452070236206,217.9460906982422,39.062068939208984,339.4035339355469,65535.0,8192.0,5.0,0.02386002242565155,0.24076415598392487,1.0,1.0
2026-06-05T02:00:05Z,bot_c2_beacon_v1,run_002,benign,,34.0,5.0,1.5825331211090088,0.9028469920158386,0.09715300798416138,4137.74365234375,4099.80908203125,0.49769747257232666,61.0,49.0,34704.82421875,115537.3125,2158.11181640625,682.811767578125,7558.8681640625,1.0,23.0,2.0,2.0,4.0,0.0,1.076164960861206,351.45574951171875,102.01142883300781,656.5455322265625,65535.0,65535.0,1.0,0.1228352040052414,1.6493122577667236,1.0,1.0
2026-06-05T02:00:10Z,bot_c2_beacon_v1,run_002,benign,,23.0,6.0,0.44970500469207764,0.9903973937034607,0.009602606296539307,5986.8994140625,4320.841796875,0.419184148311615,71.0,39.0,72169.7421875,170297.375,2320.302734375,535.3884887695312,4397.033203125,2.0,21.0,2.0,0.0,0.0,0.0,1.3260477781295776,506.01397705078125,13.650618553161621,647.1342163085938,65535.0,8192.0,5.0,0.03044743835926056,1.1665071249008179,1.0,1.0
2026-06-05T02:00:15Z,bot_c2_beacon_v1,run_002,benign,,34.0,10.0,0.5071456432342529,0.9103202819824219,0.08967971801757812,3655.06640625,1643.34423828125,0.3101579546928406,50.0,37.0,36028.875,126636.6015625,1627.646484375,636.0457153320312,3742.388916015625,5.0,8.0,0.0,1.0,1.0,0.0,0.5312359929084778,117.50627136230469,86.19425201416016,661.9940795898438,65535.0,28960.0,1.0,0.056116342544555664,1.772171139717102,1.0,1.0
2026-06-05T02:00:20Z,bot_c2_beacon_v1,run_002,benign,,21.0,7.0,0.7112126350402832,0.8812214732170105,0.1187785267829895,3594.293212890625,5074.5380859375,0.5853774547576904,60.0,15.0,76730.3828125,175387.46875,3771.48388671875,591.284423828125,7723.56005859375,2.0,8.0,1.0,0.0,5.0,0.0,1.0298656225204468,303.14263916015625,35.76554870605469,815.48193359375,29200.0,65535.0,1.0,0.02079368382692337,0.685478925704956,0.0,1.0
2026-06-05T02:00:25Z,bot_c2_beacon_v1,run_002,benign,,32.0,10.0,0.8865875601768494,0.7748026251792908,0.22519737482070923,1162.4835205078125,3026.726806640625,0.7225053310394287,68.0,62.0,50662.7109375,53459.671875,3646.6455078125,376.72967529296875,13090.3603515625,4.0,10.0,0.0,0.0,3.0,0.0,0.7157086133956909,364.6861572265625,33.50320816040039,1128.0399169921875,8192.0,28960.0,2.0,0.05395437031984329,1.1940293312072754,0.0,2.0
2026-06-05T02:00:30Z,bot_c2_beacon_v1,run_002,benign,,28.0,11.0,1.238573670387268,0.9861689805984497,0.013831019401550293,7401.15380859375,668.1450805664062,0.08280088752508163,46.0,43.0,35220.83203125,161990.0,3713.032470703125,395.3395690917969,14505.29296875,3.0,9.0,0.0,2.0,0.0,0.0,0.9350311756134033,523.7128295898438,30.013521194458008,852.36376953125,65535.0,28960.0,0.0,0.03605710715055466,1.5801345109939575,1.0,0.0
2026-06-05T02:00:35Z,bot_c2_beacon_v1,run_002,benign,,9.0,3.0,0.5149303078651428,0.8975717425346375,0.10242825746536255,1408.8394775390625,5446.9189453125,0.7945027947425842,61.0,51.0,41219.95703125,136623.765625,1256.222412109375,157.57244873046875,12763.5341796875,5.0,21.0,3.0,1.0,7.0,0.0,1.294163703918457,112.93304443359375,82.72128295898438,638.6023559570312,29200.0,65535.0,1.0,0.13719148933887482,1.2733558416366577,0.0,2.0
2026-06-05T02:00:40Z,bot_c2_beacon_v1,run_002,command_and_control,T1071,5.0,1.0,0.0,0.9200261235237122,0.07997387647628784,423.1314392089844,637.6803588867188,0.6265575885772705,42.0,49.0,41684.9453125,161211.96875,42662.203125,245.62576293945312,9071.9130859375,1.0,24.0,2.0,1.0,0.0,0.0,0.680572509765625,531.6932983398438,63.12907028198242,316.2777404785156,65535.0,8192.0,0.0,0.0842360332608223,0.37856051325798035,1.0,9.0
2026-06-05T02:00:45Z,bot_c2_beacon_v1,run_002,command_and_control,T1071,6.0,1.0,0.0,0.9638463258743286,0.03615367412567139,845.326416015625,495.7343444824219,0.1662265658378601,74.0,23.0,18854.060546875,78392.140625,54506.53125,112.64727783203125,2950.15234375,1.0,5.0,2.0,0.0,3.0,0.0,1.5555301904678345,246.08445739746094,37.12538146972656,940.2216186523438,8192.0,8192.0,2.0,0.031408414244651794,2.108706474304199,1.0,4.0
