timestamp,persona_id,run_id,mitre_stage,technique_id,flow_count,unique_dst_ports,dest_port_entropy,tcp_ratio,udp_ratio,bytes_fwd_sum,bytes_bwd_sum,bidirectional_ratio,pkts_fwd_sum,pkts_bwd_sum,duration_mean,duration_max,iat_mean,iat_std,iat_max,syn_flag_sum,ack_flag_sum,fin_flag_sum,rst_flag_sum,psh_flag_sum,urg_flag_sum,down_up_ratio_mean,pkt_len_mean,pkt_len_std,pkt_len_max,init_fwd_win_mean,init_bwd_win_mean,fwd_psh_flags_sum,port_scan_score,ttl_variance,ip_fragment_flags,retransmit_count
2026-09-03T22:16:09.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,3,3,1.4518,0.8899,0.0803,4755.99,6512.4975,0.3096,18,54,1.1246,3.2191,1.0399,0.1366,1.4495,1,1,0,0,0,0,0.3867,156.95,63.3975,244.085,7982.6575,9151.4225,0,0.1375,0.8817,0,0
2026-09-03T22:16:14.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,1,1,0.0,0.8217,0.2019,207.55,588.06,0.1298,6,17,1.1529,2.8827,0.7786,0.0881,1.0428,0,0,0,0,0,0,0.3421,34.59,0.0,34.59,7508.3,7467.58,0,0.1977,1.8803,0,0
2026-09-03T22:16:19.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,9,9,3.1699,0.9094,0.0923,2418.59,9763.95,0.2488,54,218,1.1394,2.4238,1.1033,0.1357,1.5105,6,0,0,2,0,0,0.2468,44.79,11.76,74.09,6866.79,6958.28,0,0.2093,1.0948,0,0
2026-09-03T22:16:24.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,2,2,1.0,0.9083,0.0814,138.97,382.18,0.2545,4,11,0.9985,2.0574,1.1227,0.0737,1.3439,1,0,0,0,0,0,0.344,34.74,2.51,37.25,7309.39,7715.29,0,0.257,1.5952,0,0
2026-09-03T22:16:29.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,7,7,2.8074,0.8974,0.0793,1497.46,5134.16,0.1487,42,144,1.0682,2.1063,1.0445,0.1275,1.427,4,0,0,1,0,0,0.2899,35.65,13.82,65.34,7733.99,9813.43,0,0.2396,0.6633,0,0
2026-09-03T22:16:34.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,3,3,1.585,0.9013,0.1091,573.55,2103.03,0.1307,15,55,0.7987,2.2981,0.9594,0.0622,1.1459,2,0,0,0,0,0,0.2709,38.24,6.8,43.96,9266.54,7946.01,0,0.2043,0.9758,0,0
2026-09-03T22:16:39.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,9,9,3.1699,0.9164,0.0981,1575.53,3676.25,0.1833,36,84,0.5213,0.7441,1.0645,0.1506,1.5162,6,1,0,2,0,0,0.426,43.76,9.23,58.78,8778.67,8272.15,0,0.2031,1.5303,0,0
2026-09-03T22:16:44.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,4,4,2.0,0.9064,0.1013,444.57,3000.85,0.2209,12,81,0.5788,1.4386,1.085,0.1287,1.4711,2,0,0,1,0,0,0.1473,37.05,7.02,46.95,7525.79,9656.57,0,0.2118,0.5158,0,0
2026-09-03T22:16:49.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,2,2,1.0,0.8776,0.1442,326.31,1223.66,0.1584,8,30,0.9013,2.6883,1.0402,0.0965,1.3298,1,0,0,0,0,0,0.2625,40.79,6.34,47.13,7322.17,9442.83,0,0.1725,0.0759,0,0
2026-09-03T22:16:54.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,9,9,3.1699,0.8734,0.1242,3227.74,9922.32,0.1869,81,249,1.1673,1.8974,0.9282,0.106,1.2462,6,0,0,2,0,0,0.3243,39.85,9.68,57.71,7233.37,7794.59,0,0.171,1.6527,0,0
2026-09-03T22:16:59.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,6,6,2.6406,0.8384,0.1529,5349.675,7621.4325,0.3143,31,78,0.7301,1.9171,1.1145,0.1168,1.4649,3,1,0,1,0,0,0.4798,157.505,68.5575,259.5275,8202.88,9255.1925,0,0.1723,1.9742,0,0
2026-09-03T22:17:04.054491+00:00,evasive_recon_v1,evasive_recon_v1__run_000,reconnaissance,T1595.001,6,6,2.585,0.9007,0.1107,899.75,2624.29,0.0686,24,70,1.4443,2.4724,0.9096,0.0571,1.0808,4,0,0,1,0,0,0.3393,37.49,9.14,55.34,9218.43,9514.03,0,0.1586,0.6422,0,0
