timestamp,persona_id,run_id,mitre_stage,technique_id,flow_count,unique_dst_ports,dest_port_entropy,tcp_ratio,udp_ratio,bytes_fwd_sum,bytes_bwd_sum,bidirectional_ratio,pkts_fwd_sum,pkts_bwd_sum,duration_mean,duration_max,iat_mean,iat_std,iat_max,syn_flag_sum,ack_flag_sum,fin_flag_sum,rst_flag_sum,psh_flag_sum,urg_flag_sum,down_up_ratio_mean,pkt_len_mean,pkt_len_std,pkt_len_max,init_fwd_win_mean,init_bwd_win_mean,fwd_psh_flags_sum,port_scan_score,ttl_variance,ip_fragment_flags,retransmit_count
2026-09-03T22:16:10.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,2,2,1.0,0.7193,0.2849,699.65,1469.26,0.3471,10,21,1.5604,3.3666,2.4068,0.5533,4.0667,1,0,0,0,0,0,0.4597,69.96,19.49,89.46,8445.58,8117.01,0,0.2395,0.5686,0,0
2026-09-03T22:16:15.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,1,1,-0.0,0.6964,0.3266,429.07,2942.18,0.3714,7,48,2.7546,3.5578,2.0824,0.6538,4.0438,0,0,0,0,0,0,0.145,61.3,0.0,61.3,7570.23,8801.11,0,0.129,2.2766,0,0
2026-09-03T22:16:20.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,1,1,-0.0,0.646,0.3774,726.03,2258.76,0.4112,9,28,1.3354,3.6995,1.7998,0.4986,3.2956,0,0,0,0,0,0,0.3188,80.67,0.0,80.67,8853.38,8714.27,0,0.2197,1.742,0,0
2026-09-03T22:16:25.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,1,1,-0.0,0.701,0.3106,319.54,319.54,0.285,3,3,2.2069,4.2447,2.2707,0.8119,4.7064,0,0,0,0,0,0,0.7984,106.51,0.0,106.51,7277.36,7989.75,0,0.1698,0.8429,0,0
2026-09-03T22:16:30.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,6,5,2.2516,0.696,0.282,2963.5,3539.74,0.3544,36,43,1.6972,4.9257,1.9655,0.5513,3.6193,3,1,0,1,0,0,0.8193,82.32,21.16,111.63,6327.9,8473.7,0,0.3119,1.0614,0,0
2026-09-03T22:16:35.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,0,0,0.0,0.7016,0.3207,0.0,0.0,0.3607,0,0,1.0515,1.7454,1.8971,0.3349,2.9016,0,0,0,0,0,0,0.4383,110.38,0.0,110.38,7012.24,7491.68,0,0.0923,0.8437,0,0
2026-09-03T22:16:40.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,1,1,-0.0,0.7001,0.2897,239.76,359.64,0.3393,2,3,1.8314,4.9165,1.8104,0.6445,3.7439,0,0,0,0,0,0,0.6254,119.88,0.0,119.88,9352.03,8144.15,0,0.1953,0.2688,0,0
2026-09-03T22:16:45.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,2,2,1.0,0.7522,0.2744,836.98,1375.04,0.3438,14,23,1.8027,2.9084,2.2189,0.5561,3.8872,1,0,0,0,0,0,0.5897,59.78,4.86,64.64,7738.14,7796.75,0,0.2875,1.1192,0,0
2026-09-03T22:16:50.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,1,1,-0.0,0.6824,0.3239,500.28,750.43,0.3439,8,12,2.5047,3.3801,2.4343,0.5246,4.0083,0,0,0,0,0,0,0.6188,62.54,0.0,62.54,8113.41,8103.21,0,0.1653,0.9865,0,0
2026-09-03T22:16:55.751233+00:00,recon_service_discovery_v1,recon_service_discovery_v1__run_007,reconnaissance,T1046,3,3,1.585,0.6696,0.3125,2631.02,4677.37,0.4245,27,48,2.1225,6.2871,1.5706,0.5025,3.0782,1,0,0,0,0,0,0.5553,97.45,9.79,111.13,7807.82,6316.14,0,0.2818,0.6045,0,0
