timestamp,persona_id,run_id,mitre_stage,technique_id,flow_count,unique_dst_ports,dest_port_entropy,tcp_ratio,udp_ratio,bytes_fwd_sum,bytes_bwd_sum,bidirectional_ratio,pkts_fwd_sum,pkts_bwd_sum,duration_mean,duration_max,iat_mean,iat_std,iat_max,syn_flag_sum,ack_flag_sum,fin_flag_sum,rst_flag_sum,psh_flag_sum,urg_flag_sum,down_up_ratio_mean,pkt_len_mean,pkt_len_std,pkt_len_max,init_fwd_win_mean,init_bwd_win_mean,fwd_psh_flags_sum,port_scan_score,ttl_variance,ip_fragment_flags,retransmit_count
2026-09-09T14:50:49.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,6,2,1.0,0.9614,0.0274,1722.66,6412.14,0.9536,54,201,0.7366,0.8903,1.2318,0.1686,1.7376,0,4,0,0,0,0,0.2685,31.9,7.85,46.78,6927.17,6505.31,0,0.0076,1.4191,0,0
2026-09-09T14:50:54.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,3,2,0.9183,1.0,0.0,861.78,2421.19,0.9598,21,59,1.1314,2.8284,1.3639,0.1951,1.9493,0,2,0,0,0,0,0.352,41.04,8.12,50.5,9945.42,6888.89,0,0.019,0.7434,0,0
2026-09-09T14:50:59.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,3,2,0.9183,0.9728,0.0212,1138.06,2221.92,0.9028,21,41,1.6703,2.6629,1.3499,0.0717,1.5651,0,2,0,0,0,0,0.5029,54.19,19.06,80.79,8257.97,6963.24,0,0.0,1.1137,0,1
2026-09-09T14:51:04.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,3,1,-0.0,1.0,0.0,1128.01,3431.02,0.8458,24,73,0.937,1.3936,1.3476,0.1807,1.8896,0,2,0,0,0,0,0.3254,47.0,15.39,65.01,9149.95,8249.51,0,0.0,1.1969,0,0
2026-09-09T14:51:09.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,5,2,0.971,1.0,0.0,369.45,628.07,0.9184,10,17,1.0713,2.0965,1.3801,0.1403,1.8009,0,3,0,0,0,0,0.5625,36.95,10.55,56.4,9010.39,8849.29,0,0.0,1.5743,0,0
2026-09-09T14:51:14.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,2,2,1.0,0.9795,0.0202,348.99,628.18,0.8443,10,18,0.9722,1.8168,1.4451,0.1891,2.0123,0,1,0,0,0,0,0.5319,34.9,1.45,36.35,9532.16,7450.84,0,0.0,1.4298,0,0
2026-09-09T14:51:19.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,8,2,1.0,0.9631,0.0331,1524.77,2706.47,0.9025,40,71,1.2426,2.1557,1.1312,0.1575,1.6037,1,5,0,0,0,0,0.563,38.12,14.23,58.36,7079.05,9015.9,0,0.003,0.8772,0,0
2026-09-09T14:51:24.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,4,2,1.0,1.0,0.0091,780.39,1638.82,0.897,20,42,1.093,2.9086,1.0239,0.1441,1.4561,0,2,0,0,0,0,0.4694,39.02,5.32,47.81,7606.54,8038.05,0,0.0,1.2946,0,0
2026-09-09T14:51:29.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,5,2,0.971,1.0,0.0,1396.72,4246.04,0.8546,25,76,1.1398,1.4393,1.4083,0.1962,1.997,0,3,0,0,0,0,0.3286,55.87,19.15,84.62,7896.61,10208.89,0,0.0,1.1428,0,0
2026-09-09T14:51:34.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,4,2,1.0,1.0,0.0,834.5,2686.03,0.9608,32,103,1.3139,1.7973,1.473,0.1614,1.9572,0,2,0,0,0,0,0.3093,26.08,5.17,32.9,8949.26,8267.12,0,0.0,1.6048,0,0
2026-09-09T14:51:39.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,3,2,0.9183,0.9774,0.0047,668.64,1719.36,0.8787,21,54,1.4418,3.5377,1.399,0.1091,1.7263,0,2,0,0,0,0,0.386,31.84,3.45,34.78,7491.1,8208.14,0,0.0125,1.4873,0,0
2026-09-09T14:51:44.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,2,1,-0.0,0.9986,0.0121,702.27,1448.42,0.8568,16,33,0.9405,2.7724,1.4015,0.1131,1.7408,0,1,0,0,0,0,0.479,43.89,4.34,48.23,5912.02,6946.45,0,0.0,0.6727,0,0
2026-09-09T14:51:49.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,5,2,0.971,0.9907,0.0,1460.05,3747.47,0.8322,30,77,1.4587,3.4853,1.2854,0.1745,1.809,0,3,0,0,0,0,0.3852,48.67,10.99,65.14,7932.78,8367.46,0,0.0258,0.3616,0,1
2026-09-09T14:51:54.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,1,1,-0.0,1.0,0.0,137.55,527.26,1.0,6,23,1.6256,2.1945,1.3899,0.1733,1.9097,0,0,0,0,0,0,0.2602,22.92,0.0,22.92,9034.79,7593.91,0,0.0,0.4861,0,0
2026-09-09T14:51:59.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,2,1,-0.0,1.0,0.0,237.73,594.33,0.9483,6,15,1.6641,3.3374,1.0438,0.1107,1.376,0,1,0,0,0,0,0.3976,39.62,2.68,42.3,7977.4,8192.74,0,0.0,0.7239,0,0
2026-09-09T14:52:04.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,5,2,0.971,1.0,0.0052,437.36,1749.43,0.9173,10,40,1.3239,2.6944,1.3297,0.1756,1.8566,0,3,0,0,0,0,0.2452,43.74,15.36,62.54,7993.36,6288.01,0,0.0098,1.0329,0,2
2026-09-09T14:52:09.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,5,2,0.7219,1.0,0.0,1965.66,4503.15,0.8976,55,126,0.6555,1.1504,1.1194,0.1249,1.4942,0,3,0,0,0,0,0.4343,35.74,12.48,58.31,9187.3,8202.01,0,0.0115,0.8163,0,0
2026-09-09T14:52:14.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,1,1,-0.0,0.9972,0.0042,219.66,634.56,0.9129,9,26,1.8069,3.0476,1.3841,0.0789,1.6208,0,0,0,0,0,0,0.3436,24.41,0.0,24.41,7463.38,9210.38,0,0.0,1.2812,0,1
2026-09-09T14:52:19.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,2,2,1.0,0.9937,0.0059,648.03,4341.83,0.8634,10,67,1.1975,2.9838,1.401,0.0844,1.6542,0,1,0,0,0,0,0.1477,64.8,11.6,76.4,8539.62,8894.42,0,0.0468,0.5001,0,1
2026-09-09T14:52:24.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,6,2,0.9183,0.9799,0.0401,898.08,1696.37,0.8758,18,34,0.8231,1.3874,1.1327,0.0746,1.3566,0,4,0,0,0,0,0.5162,49.89,12.96,71.67,8812.09,8392.95,0,0.0,0.8557,0,0
2026-09-09T14:52:29.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,3,2,0.9183,1.0,0.0225,1385.09,6295.84,0.9417,33,150,1.3747,2.0629,1.2967,0.1155,1.643,0,2,0,0,0,0,0.2197,41.97,7.58,51.57,8960.64,8478.33,0,0.0511,1.5691,0,0
2026-09-09T14:52:34.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,6,2,0.9183,0.979,0.003,235.76,471.52,0.8947,6,12,1.0045,2.9706,1.0906,0.0982,1.3852,0,4,0,0,0,0,0.4682,39.29,9.21,51.8,8891.01,8131.03,0,0.0,1.7943,0,0
2026-09-09T14:52:39.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,3,1,-0.0,0.9189,0.0877,880.6,3690.11,0.9089,21,88,0.9485,2.7376,1.2905,0.0999,1.5903,0,2,0,0,0,0,0.2385,41.93,13.31,53.33,7118.82,9410.32,0,0.0,1.1083,0,0
2026-09-09T14:52:44.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,6,2,1.0,0.9474,0.0803,2105.63,4762.74,0.8917,42,95,1.077,1.521,1.1007,0.1606,1.5823,0,4,0,0,0,0,0.4414,50.13,16.9,76.1,7219.23,8515.07,0,0.0,0.0,0,0
2026-09-09T14:52:49.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,5,2,0.7219,1.0,0.0276,1566.93,6357.26,0.8559,35,142,1.473,1.8387,1.2968,0.0776,1.5296,0,3,0,0,0,0,0.2457,44.77,22.62,88.16,8032.38,5794.65,0,0.0321,1.3252,0,0
2026-09-09T14:52:54.992802+00:00,dos_slowloris_v1,dos_slowloris_v1__run_001,impact,T1499.002,5,2,0.971,0.9556,0.0108,869.86,1696.23,0.9566,20,39,0.7527,1.5998,1.3682,0.1542,1.8308,0,3,0,0,0,0,0.5112,43.49,11.37,58.26,8703.56,8213.91,0,0.0,1.1828,0,0
