timestamp,persona_id,run_id,mitre_stage,technique_id,flow_count,unique_dst_ports,dest_port_entropy,tcp_ratio,udp_ratio,bytes_fwd_sum,bytes_bwd_sum,bidirectional_ratio,pkts_fwd_sum,pkts_bwd_sum,duration_mean,duration_max,iat_mean,iat_std,iat_max,syn_flag_sum,ack_flag_sum,fin_flag_sum,rst_flag_sum,psh_flag_sum,urg_flag_sum,down_up_ratio_mean,pkt_len_mean,pkt_len_std,pkt_len_max,init_fwd_win_mean,init_bwd_win_mean,fwd_psh_flags_sum,port_scan_score,ttl_variance,ip_fragment_flags,retransmit_count
2026-09-09T14:50:42.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,2,2,1.0,0.3422,0.6477,803.79,884.17,0.4842,10,11,4.364,6.7247,3.7738,1.1075,7.0962,0,1,0,0,0,0,0.8871,80.38,3.2,83.58,7476.39,8867.57,0,0.0336,1.0948,0,0
2026-09-09T14:50:47.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,0,0,0.0,0.4053,0.632,0.0,0.0,0.4982,0,0,4.7049,9.8339,5.3531,3.4511,15.7065,0,0,0,0,0,0,0.7807,62.72,0.0,62.72,8751.61,7057.81,0,0.0126,0.6691,0,0
2026-09-09T14:50:52.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,0,0,0.0,0.3985,0.5958,0.0,0.0,0.521,0,0,7.2237,17.7724,5.6232,3.2005,15.2246,0,0,0,0,0,0,0.8218,123.51,0.0,123.51,8149.96,6860.64,0,0.0152,0.9582,0,0
2026-09-09T14:50:57.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,0,0,0.0,0.3909,0.6024,0.0,0.0,0.5038,0,0,11.9994,30.1235,9.2257,3.0331,18.3251,0,0,0,0,0,0,0.771,69.42,0.0,69.42,8238.25,9082.05,0,0.0,0.7491,0,0
2026-09-09T14:51:02.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,2,2,1.0,0.378,0.6367,1608.78,2513.73,0.4695,16,25,4.9641,8.3057,4.4568,1.3465,8.4964,0,0,0,0,0,0,0.629,100.55,5.59,106.14,7501.75,6299.69,0,0.0186,1.2256,0,0
2026-09-09T14:51:07.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,1,1,0.0,0.4313,0.5514,448.02,336.02,0.4692,4,3,6.7568,11.1692,5.8481,3.0766,15.078,0,0,0,0,0,0,1.2421,112.01,0.0,112.01,7976.17,8816.16,0,0.0692,0.9864,0,0
2026-09-09T14:51:12.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,1,1,0.0,0.4364,0.5927,345.6,230.4,0.5037,3,2,4.5546,11.0655,4.4449,1.7665,9.7445,0,0,0,0,0,0,1.4587,115.2,0.0,115.2,9351.21,8756.49,0,0.0,0.9885,0,0
2026-09-09T14:51:17.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,1,1,0.0,0.4448,0.5604,443.92,517.9,0.4849,6,7,11.848,29.4542,10.4036,3.5337,21.0047,0,0,0,0,0,0,0.8239,73.99,0.0,73.99,8651.3,9948.85,0,0.01,1.3988,0,0
2026-09-09T14:51:22.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,1,1,0.0,0.4126,0.6148,223.87,167.9,0.5188,4,3,6.5141,15.0517,7.1982,4.716,21.3462,0,0,0,0,0,0,1.1383,55.97,0.0,55.97,7429.16,7719.59,0,0.0063,1.818,0,0
2026-09-09T14:51:27.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,2,2,1.0,0.446,0.5752,1525.04,2287.55,0.4198,12,18,3.4503,6.6359,2.9574,2.0631,9.1468,0,0,0,0,0,0,0.663,127.09,64.5,191.58,7658.56,8337.8,0,0.018,1.1726,0,0
2026-09-09T14:51:32.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,1,1,0.0,0.4334,0.562,347.2,347.2,0.4914,3,3,3.866,10.1535,3.3324,0.9574,6.2044,0,0,0,0,0,0,0.9286,115.73,0.0,115.73,7369.71,7592.99,0,0.0,1.1105,0,0
2026-09-09T14:51:37.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,1,1,0.0,0.3882,0.5673,643.8,858.4,0.4103,6,8,9.3666,25.952,7.1056,4.3217,20.0706,0,0,0,0,0,0,0.6852,107.3,0.0,107.3,9019.65,7523.54,0,0.0592,1.7996,0,0
2026-09-09T14:51:42.635033+00:00,benign_iot_idle_v1,benign_iot_idle_v1__run_001,benign,,4,3,1.585,0.3906,0.6054,2008.95,2582.94,0.4417,28,36,3.8847,8.7209,4.823,1.2968,8.7134,0,2,0,0,0,0,0.777,71.75,16.84,88.5,8022.77,7791.6,0,0.0435,1.127,0,0
